[20-May-2013 01:43:17 America/Sao_Paulo] PHP Notice:  Undefined variable: user in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/views/admin/users/_form.phtml on line 3
[20-May-2013 01:43:17 America/Sao_Paulo] PHP Fatal error:  Call to a member function errors() on a non-object in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/views/admin/users/_form.phtml on line 3
[20-May-2013 01:43:37 America/Sao_Paulo] PHP Notice:  Undefined variable: user in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/views/admin/users/_form.phtml on line 3
[20-May-2013 01:43:37 America/Sao_Paulo] PHP Fatal error:  Call to a member function errors() on a non-object in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/views/admin/users/_form.phtml on line 3
[20-May-2013 03:10:08 America/Sao_Paulo] PHP Warning:  pg_query_params(): Query failed: ERROR:  relation &quot;email&quot; does not exist
LINE 1: select 4 from email where id = $1
                      ^ in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 56
[20-May-2013 03:10:08 America/Sao_Paulo] PHP Warning:  pg_fetch_assoc() expects parameter 1 to be resource, boolean given in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:10:08 America/Sao_Paulo] PHP Notice:  Undefined variable: method in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:10:08 America/Sao_Paulo] PHP Fatal error:  Cannot access empty property in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:10:55 America/Sao_Paulo] PHP Notice:  Undefined variable: method in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:10:55 America/Sao_Paulo] PHP Fatal error:  Cannot access empty property in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:11:42 America/Sao_Paulo] PHP Notice:  Undefined property: User::$getemail in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:11:49 America/Sao_Paulo] PHP Notice:  Undefined property: User::$getemail in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:12:53 America/Sao_Paulo] PHP Notice:  Undefined index: Email in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:12:53 America/Sao_Paulo] PHP Notice:  Undefined property: User::$getEmail in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:12:59 America/Sao_Paulo] PHP Notice:  Undefined index: Email in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:12:59 America/Sao_Paulo] PHP Notice:  Undefined property: User::$getEmail in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:13:05 America/Sao_Paulo] PHP Notice:  Undefined index: Email in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:13:05 America/Sao_Paulo] PHP Notice:  Undefined property: User::$getEmail in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:13:13 America/Sao_Paulo] PHP Notice:  Undefined index: Email in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:13:13 America/Sao_Paulo] PHP Notice:  Undefined property: User::$getEmail in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 03:16:56 America/Sao_Paulo] PHP Fatal error:  Cannot access private property User::$email in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 61
[20-May-2013 03:26:12 America/Sao_Paulo] PHP Notice:  Use of undefined constant Databas - assumed 'Databas' in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 56
[20-May-2013 03:26:12 America/Sao_Paulo] PHP Fatal error:  Call to undefined function getConnection() in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 56
[20-May-2013 08:08:47 America/Sao_Paulo] PHP Warning:  Missing argument 2 for Base::changedFieldValue(), called in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/views/admin/users/edit.phtml on line 14 and defined in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 53
[20-May-2013 08:08:47 America/Sao_Paulo] PHP Notice:  Undefined variable: table in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 55
[20-May-2013 08:08:47 America/Sao_Paulo] PHP Warning:  pg_query_params(): Query failed: ERROR:  syntax error at or near &quot;where&quot;
LINE 1: select email from  where id = $1
                           ^ in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 56
[20-May-2013 08:08:47 America/Sao_Paulo] PHP Warning:  pg_fetch_assoc() expects parameter 1 to be resource, boolean given in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/base.php on line 59
[20-May-2013 08:14:46 America/Sao_Paulo] PHP Fatal error:  Cannot pass parameter 3 by reference in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/user.php on line 41
